index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
01bf2b5a752fd818f9a9be6bebd11004,2025-10-07T08:14:44Z,'Sturmflut',www.bild.de,de,1.0,Sturmflut trifft Norderney - Campingplatz versinkt im Wasser,Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt.,https://www.bild.de/news/inland/campingplatz-auf-norderney-versinkt-im-wasser-68e252671f6c1806eefbdeb0,"https://images.bild.de/68e252671f6c1806eefbdeb0/a8ad7f43c0a6b11042314c3ca3a1293e,a2597242?w=1280",,"Mehr zum Video anzeigen 
Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt. 
Quelle: NonstopNews, MeteoR… [+23 chars]",,Sturmflut trifft Norderney - Campingplatz versinkt im Wasser. Rund 80 Wohnmobile und Wohnwagen versinken am Sonntagmorgen auf Norderney in den gewaltigen Fluten. Ein Campingplatz ist komplett überschwemmt.,Storm surge hits Norderney - campsite sinks into the water. Around 80 mobile homes and caravans sank in the massive floods on Norderney on Sunday morning. A campsite is completely flooded.,Tempestas impetus Norderney - campsite in aquam demittit. Circum 80 domos mobiles et caravanae in ingentes inundationes Norderney die dominico mane demersae sunt. Campsite omnino inundata est.,2025-10-23 18:43:44+00:00
5ce4e677c2119e774a0276f443407282,2025-10-20T11:53:28Z,'Sturmflut Ostsee',www.zeit.de,de,1.0,Zwei Jahre nach Ostseeflut: Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung,Hier finden Sie Informationen zu dem Thema „Zwei Jahre nach Ostseeflut“. Lesen Sie jetzt „Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung“.,https://www.zeit.de/news/2025-10/20/schutzanlagen-nach-ostseesturmflut-2023-wieder-in-ordnung,https://img.zeit.de/news/2025-10/20/schutzanlagen-nach-ostseesturmflut-2023-wieder-in-ordnung-image-group/wide__1300x731,,Zwei Jahre nach der Ostseesturmflut vom Oktober 2023 sind die Reparaturarbeiten nach Angaben von Schleswig-Holsteins Umweltminister Tobias Goldschmidt (Grüne) abgeschlossen. Die wiederhergestellten D… [+994 chars],,Zwei Jahre nach Ostseeflut: Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung. Hier finden Sie Informationen zu dem Thema „Zwei Jahre nach Ostseeflut“. Lesen Sie jetzt „Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung“.,Two years after the Baltic Sea flood: protective systems are back in order after the Baltic Sea storm surge in 2023. Here you will find information on the topic “Two years after the Baltic Sea flood”. Now read “Protection systems back in order after Baltic Sea storm surge in 2023”.,"Duobus annis post diluvium Maris Baltici: systemata tutelae in ordine revertuntur post tempestatem maris Baltici in anno 2023. Hic invenies in argumento ""Biennium post diluvium Maris Baltici"". Nunc legitur ""Protectio systemata rursus in ordine post aestus maris Baltici tempestas 2023"".",2025-10-23 18:43:44+00:00
b23986b51e3923503ca218c053bf9fe6,2025-10-20T11:53:28Z,'Sturmflut Folgen',www.stern.de,de,1.0,Zwei Jahre nach Ostseeflut: Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung,Kiel (lno) - Zwei Jahre nach der Ostseesturmflut vom Oktober 2023 sind die Reparaturarbeiten nach Angaben von Schleswig-Holsteins Umweltminister Tobias,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/zwei-jahre-nach-ostseeflut--schutzanlagen-nach-ostseesturmflut-2023-wieder-in-ordnung-36145916.html,https://image.stern.de/36145918/t/1B/v1/w1440/r1.7778/-/20--xae4fcp5kvv4axs2048jpeg---64294c9c2ac9ff41.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Vor zwei Jahren suchte eine schwere Sturmflut die Ostsee heim. Nun sind die Deiche wieder repariert. Doch der Klimawandel bleibt eine Herausforde… [+1160 chars]",,Zwei Jahre nach Ostseeflut: Schutzanlagen nach Ostseesturmflut 2023 wieder in Ordnung. Kiel (lno) - Zwei Jahre nach der Ostseesturmflut vom Oktober 2023 sind die Reparaturarbeiten nach Angaben von Schleswig-Holsteins Umweltminister Tobias,"Two years after the Baltic Sea flood: protective systems are back in order after the Baltic Sea storm surge in 2023. Kiel (lno) - According to Schleswig-Holstein's Environment Minister Tobias, the repair work is two years after the Baltic Sea storm surge in October 2023","Biennio post diluvium Maris Baltici: systemata tutela in ordinem rediguntur post tempestatem maris Baltici anno 2023. Kiel (lno) - Secundum Ministerium Tobiae Schleswig-Holstein, opus reparatum est post biennium post tempestatem maris Baltici fluctu mense Octobri 2023",2025-10-23 18:43:44+00:00
63b592261fa92cb760f4decec49d03d4,2025-10-20T14:11:54Z,'Sturmflut Küstenschutz',www.welt.de,de,1.0,„In Zeiten des Klimawandels müssen wir beim Küstenschutz besonders am Ball bleiben“,"Die Sturmflut vom Oktober 2023 verwüstete die Ostseeküste: Pegelrekorde in Flensburg, zerstörte Promenaden in Travemünde und am Timmendorfer Strand, Millionen-Schäden in Häfen und Ferienorten. Nun sind alle Deiche wieder hergestellt und viele ertüchtigt.",https://www.welt.de/regionales/hamburg/article68f6370259e2e09750705a11/umweltminister-mahnt-in-zeiten-des-klimawandels-muessen-wir-beim-kuestenschutz-besonders-am-ball-bleiben.html,https://images.welt.de/68f6370259e2e09750705a11/e664ac5731c7a6d25769aadcdcaf650c-master/ci16x9-w1200/sturmflut,,"Die Sturmflut vom Oktober 2023 verwüstete die Ostseeküste: Pegelrekorde in Flensburg, zerstörte Promenaden in Travemünde und am Timmendorfer Strand, Millionen-Schäden in Häfen und Ferienorten. Nun si… [+2964 chars]",,"„In Zeiten des Klimawandels müssen wir beim Küstenschutz besonders am Ball bleiben“. Die Sturmflut vom Oktober 2023 verwüstete die Ostseeküste: Pegelrekorde in Flensburg, zerstörte Promenaden in Travemünde und am Timmendorfer Strand, Millionen-Schäden in Häfen und Ferienorten. Nun sind alle Deiche wieder hergestellt und viele ertüchtigt.","“In times of climate change, we need to stay on top of coastal protection.” The storm surge of October 2023 devastated the Baltic Sea coast: record water levels in Flensburg, destroyed promenades in Travemünde and on Timmendorfer Strand, millions in damage in ports and holiday resorts. All dikes have now been restored and many have been strengthened.","""Temporibus mutationis climatis super tutelam maritimam manere necesse est."" Tempestas impetus Octobris 2023 oram Maris Baltici devastavit: recordatio aquarum in Flensburg, ambulationes in Travemünde et in Timmendorfer Strand destructa, decies centena milia damnorum in portubus et frequentia feriarum. Omnia fossata iam restituta sunt et multa confirmata sunt.",2025-10-23 18:43:44+00:00
e1106c7809e40f165cc3dcc41ed84130,2025-10-22T12:07:15Z,'Sturmflut',www.n-tv.de,de,1.0,"Sturmfluten und Schäden möglich: ""Bomben-Zyklon"" bringt Orkanböen an Nordseeküste","Das Sturm- und Orkantief ""Joshua"" könnte in der Nacht zu Freitag für Orkanböen, Sturmfluten und größere Schäden in den Küstenregionen der Nordsee sorgen. Betroffene sollten sich auf dem aktuellen Stand halten, sagt ntv-Meteorologe Rainer Buchhop.",https://www.n-tv.de/panorama/Bomben-Zyklon-bringt-Orkanboeen-an-Nordseekueste-article26112532.html,https://www.n-tv.de/img/incoming/crop26112561/1721324559-cImg_16_9-w1200/496544129.jpg,,"Tief ""Irawan"" zieht sich Richtung Nordmeer zurück und Sturm- und Orkantief ""Joshua"" befindet sich noch über dem Atlantik mit Kurs auf die Bretagne und den Ärmelkanal. In der kommenden Nacht macht sic… [+4632 chars]",,"Sturmfluten und Schäden möglich: ""Bomben-Zyklon"" bringt Orkanböen an Nordseeküste. Das Sturm- und Orkantief ""Joshua"" könnte in der Nacht zu Freitag für Orkanböen, Sturmfluten und größere Schäden in den Küstenregionen der Nordsee sorgen. Betroffene sollten sich auf dem aktuellen Stand halten, sagt ntv-Meteorologe Rainer Buchhop.","Storm surges and damage possible: “Bomb cyclone” brings hurricane gusts to the North Sea coast. The storm and hurricane depression “Joshua” could cause hurricane gusts, storm surges and major damage in the coastal regions of the North Sea on Friday night. Those affected should keep themselves up to date, says ntv meteorologist Rainer Buchhop.","Tempestas aestuat et damnum fieri potest: “cyclone Bomb” procellarum procellarum ad oram maris septentrionalis affert. Tempestas et depressio turbinis ""Joshua"" potuit procellas, procellas et magna detrimenta in regionibus maritimis Maris Septentrionalis die Veneris nocte inferre. Qui affecti se ad diem servare debent, ntv astrologus Rainer Buchhop dicit.",2025-10-23 18:43:44+00:00
f620f18137379154a3cb595c7040fbdc,2025-10-23T08:35:33Z,'Sturmflut Nordsee',www.stern.de,de,1.0,Herbststurm: Sturm über dem Norden erwartet,Sturm gehört im Norden zum Herbst dazu. Jetzt droht ein ungemütlicher Freitag. Eine Sturmflut an Teilen der Nordseeküste und in Hamburg ist möglich - auch mit Wasser auf dem St. Pauli-Fischmarkt.,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/herbststurm--sturm-ueber-dem-norden-erwartet-36155066.html,https://image.stern.de/36155068/t/jn/v1/w1440/r1.7778/-/23--2idhflopiov12axs2048jpeg---5619b0e68cb95cf2.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sturm gehört im Norden zum Herbst dazu. Jetzt droht ein ungemütlicher Freitag. Eine Sturmflut an Teilen der Nordseeküste und in Hamburg ist mögli… [+2726 chars]",,Herbststurm: Sturm über dem Norden erwartet. Sturm gehört im Norden zum Herbst dazu. Jetzt droht ein ungemütlicher Freitag. Eine Sturmflut an Teilen der Nordseeküste und in Hamburg ist möglich - auch mit Wasser auf dem St. Pauli-Fischmarkt.,Autumn storm: Storm expected over the north. Storms are part of autumn in the north. Now there is a threat of an uncomfortable Friday. A storm surge on parts of the North Sea coast and in Hamburg is possible - including water at the St. Pauli fish market.,Tempestas autumnalis: Tempestas expectatur super aquilonem. Tempestates sunt in parte autumni in septentrione. Nunc incommoditas Veneris minas est. Tempestas fluctuum in partibus orae maritimae septentrionalis et in Hamburgensi potest — aqua excepta in mercatu Piscium Sancti Pauli.,2025-10-23 18:43:44+00:00
5852c7357a54dd71ddd4d0a59978bd19,2025-10-24T04:37:12Z,'Sturmflut Sturmtief',www.faz.net,de,1.0,Sturmflut und Baumstürze: Sturmtief „Joshua“ hat Deutschland fest im Griff,Sturmtief „Joshua“ zieht über Deutschland: In Wilhelmshaven steigt die Nordsee über die Ufer. Ein Kreuzfahrtschiff kehrt früher nach Hamburg zurück. Andernorts legen umgestürzte Bäume den Verkehr lahm.,https://www.faz.net/aktuell/gesellschaft/joshua-sturmtief-sorgt-fuer-flut-an-nordsee-und-umgestuerzte-baeume-accg-110747151.html,https://media1.faz.net/ppmedia/w1200/aktuell/gesellschaft/387758064/1.10747157/facebook_teaser/das-wasser-der-nordsee-drueckt.jpg.webp,,"Wind, Regen und Kälte: Sturmtief Joshua hat Deutschland fest im Griff. Für die Nordseeküste sagen die Meteorologen des Deutschen Wetterdienstes (DWD) am Morgen Windgeschwindigkeiten von bis zu 120 Ki… [+1700 chars]",,Sturmflut und Baumstürze: Sturmtief „Joshua“ hat Deutschland fest im Griff. Sturmtief „Joshua“ zieht über Deutschland: In Wilhelmshaven steigt die Nordsee über die Ufer. Ein Kreuzfahrtschiff kehrt früher nach Hamburg zurück. Andernorts legen umgestürzte Bäume den Verkehr lahm.,"Storm surge and tree falls: Storm “Joshua” has Germany firmly in its grip. Storm “Joshua” is moving over Germany: the North Sea is rising over its banks in Wilhelmshaven. A cruise ship returns to Hamburg early. Elsewhere, fallen trees are paralyzing traffic.","Tempestas fluctuat et arbor cadit: Tempestas ""Joshua"" Germaniam firmiter in manibus habet. Tempestas ""Joshua"" in Germaniam movetur: Mare septentrionale super ripas suas in Wilhelmshaven oritur. Lecytho navis Hamburgum mature redit. Alibi, arbores lapsae negotiatio paralysin.",2025-10-23 18:43:44+00:00
b17d67224e48d99f5199306b93b9ea20,2025-10-24T07:32:48Z,'Sturmflut Warnung',www.zeit.de,de,1.0,Sturmflut: Elbe schwappt am späten Nachmittag auf den Fischmarkt,Hier finden Sie Informationen zu dem Thema „Sturmflut“. Lesen Sie jetzt „Elbe schwappt am späten Nachmittag auf den Fischmarkt“.,https://www.zeit.de/news/2025-10/24/elbe-schwappt-am-spaeten-nachmittag-auf-den-fischmarkt,https://img.zeit.de/news/2025-10/24/elbe-schwappt-am-spaeten-nachmittag-auf-den-fischmarkt-image-group/wide__1300x731,,"In der Elbe und an der Nordseeküste wird am Nachmittag eine Sturmflut erwartet. Die Pegelstände werden an der nordfriesischen Küste auf 2,0 bis 2,5 Meter und im Elbegebiet auf 1,5 bis 2,0 Meter höher… [+1480 chars]",,Sturmflut: Elbe schwappt am späten Nachmittag auf den Fischmarkt. Hier finden Sie Informationen zu dem Thema „Sturmflut“. Lesen Sie jetzt „Elbe schwappt am späten Nachmittag auf den Fischmarkt“.,Storm surge: Elbe spills into the fish market in the late afternoon. Here you will find information on the topic of “storm surge”. Now read “Elbe spills over into the fish market in the late afternoon”.,"Tempestas fluctuat: Albis in forum piscem in sero post meridiem effunditur. Hic informationes invenies in argumento ""soris procellae"". Nunc lege ""Elbe in forum piscarium in sero post meridiem"".",2025-10-23 18:43:44+00:00
dd28ee2d4fbc5312ceba59a935d6d3a1,2025-10-24T07:32:48Z,'Sturmflut Nordsee',www.stern.de,de,1.0,Sturmflut: Elbe schwappt am späten Nachmittag auf den Fischmarkt,Der Wind drückt das Wasser von der Nordsee in die Elbe – und lässt die Flut höher steigen als sonst. Am Nachmittag erreichen die Wasserstände der Elbe Sturmflut-Niveau.,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/sturmflut--elbe-schwappt-am-spaeten-nachmittag-auf-den-fischmarkt-36158280.html,https://image.stern.de/36158282/t/j9/v1/w1440/r1.7778/-/24--kizpre7mhfv3axs2048jpeg---48c3587163d81697.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Wind drückt das Wasser von der Nordsee in die Elbe und lässt die Flut höher steigen als sonst. Am Nachmittag erreichen die Wasserstände der E… [+1662 chars]",,Sturmflut: Elbe schwappt am späten Nachmittag auf den Fischmarkt. Der Wind drückt das Wasser von der Nordsee in die Elbe – und lässt die Flut höher steigen als sonst. Am Nachmittag erreichen die Wasserstände der Elbe Sturmflut-Niveau.,"Storm surge: Elbe spills into the fish market in the late afternoon. The wind pushes the water from the North Sea into the Elbe - and causes the tide to rise higher than usual. In the afternoon, the water levels in the Elbe reach storm surge levels.","Tempestas fluctuat: Albis in forum piscem in sero post meridiem effunditur. Ventus aquam e mari septentrionali in Albim impellit, et aestus solito altiores facit. In meridiem, aquae gradus in Albis perveniunt impetus tempestatis gradus.",2025-10-23 18:43:44+00:00
0c8f75c3c81f188e45392a4206014989,2025-10-24T10:55:19Z,'Sturmflut Sturmtief',www.stern.de,de,1.0,"Sturmtief ""Joshua"": ""Joshua"" pustet übers Land - Sturmflut im Norden erwartet","Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages könnte sich die Lage im Norden noch zuspitzen.",https://www.stern.de/panorama/sturmtief--joshua----joshua--pustet-uebers-land---sturmflut-im-norden-erwartet-36157958.html,https://image.stern.de/36159374/t/nx/v1/w1440/r1.7778/-/24--6kkveax5cgv4axs2048jpeg---f7e0c77f9d28a9a1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages… [+3913 chars]",,"Sturmtief ""Joshua"": ""Joshua"" pustet übers Land - Sturmflut im Norden erwartet. Wind, Regen und Kälte: Sturmtief ""Joshua"" zieht über Deutschland, es kommt zu zahlreichen Einsätzen von Feuerwehr und Polizei. Im Laufe des Tages könnte sich die Lage im Norden noch zuspitzen.","Storm ""Joshua"": ""Joshua"" blows across the country - storm surge expected in the north. Wind, rain and cold: Storm “Joshua” is moving over Germany, leading to numerous fire and police operations. The situation in the north could worsen as the day progresses.","Tempestas ""Joshua"": ""Joshua"" spirat per regionem - tempestas impetus in septentrione expectatur. Ventus, pluvia et frigus: Tempestas “Joshua” in Germaniam movetur, ducens numerosas ignis et operationes vigiles. Status in septentrione potest peior fieri sicut dies progreditur.",2025-10-23 18:43:44+00:00
6b9bda846f6896d466a0b44ccc34b984,2025-10-24T11:48:10Z,'Sturmflut Nordsee',www.stern.de,de,1.0,Sturmflut: Sturmtief bringt Sturmflut - Elbe schwappt auf Fischmarkt,"Über der Nordsee ist ein Sturmtief unterwegs, das auch den Norden Deutschlands durchpustet. Bislang bleiben dramatische Einsätze aus. Am späten Nachmittag aber soll der Fischmarkt Wasser abbekommen.",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/sturmflut--sturmtief-bringt-sturmflut---elbe-schwappt-auf-fischmarkt-36158280.html,https://image.stern.de/36159592/t/MO/v1/w1440/r1.7778/-/24--pa3bh6xuqvv3axs2048jpeg---164f679dcb18d481.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Über der Nordsee ist ein Sturmtief unterwegs, das auch den Norden Deutschlands durchpustet. Bislang bleiben dramatische Einsätze aus. Am späten N… [+3585 chars]",,"Sturmflut: Sturmtief bringt Sturmflut - Elbe schwappt auf Fischmarkt. Über der Nordsee ist ein Sturmtief unterwegs, das auch den Norden Deutschlands durchpustet. Bislang bleiben dramatische Einsätze aus. Am späten Nachmittag aber soll der Fischmarkt Wasser abbekommen.","Storm surge: Storm depression brings storm surge - Elbe spills onto fish market. A storm is moving over the North Sea and is also blowing through northern Germany. So far, there have been no dramatic deployments. In the late afternoon, however, the fish market should receive water.",Tempestas fluctuat: Tempestas tristitia inducit salum procella - Albis redundat in forum piscem. Tempestas per mare aquilonale movetur et per Germaniam septentrionalem etiam flante est. Hactenus non fuerunt scenicorum operae. Proximo autem pomeridiano mercatus piscatus aquam recipere debet.,2025-10-23 18:43:44+00:00
b7472c987b4e61308518f30c848d6589,2025-10-24T18:23:56Z,'Sturmflut Sturmtief',www.stern.de,de,1.0,"Sturmflut: ""Joshua"" bringt Sturmflut - Elbe schwappt auf Fischmarkt","Mehr als 70 Sturmeinsätze, ausgefallene Fähren und eine amtliche Unwetterwarnung: Über der Nordsee ist ein Sturmtief unterwegs, das auch den Norden Deutschlands durchpustet.",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/sturmflut---joshua--bringt-sturmflut---elbe-schwappt-auf-fischmarkt-36158280.html,https://image.stern.de/36160570/t/Ho/v1/w1440/r1.7778/-/24--gw6h6oea5rv7axs2048jpeg---0b463920f5964d91.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mehr als 70 Sturmeinsätze, ausgefallene Fähren und eine amtliche Unwetterwarnung: Über der Nordsee ist ein Sturmtief unterwegs, das auch den Nord… [+2821 chars]",,"Sturmflut: ""Joshua"" bringt Sturmflut - Elbe schwappt auf Fischmarkt. Mehr als 70 Sturmeinsätze, ausgefallene Fähren und eine amtliche Unwetterwarnung: Über der Nordsee ist ein Sturmtief unterwegs, das auch den Norden Deutschlands durchpustet.","Storm surge: ""Joshua"" brings storm surge - Elbe spills into fish market. More than 70 storm operations, canceled ferries and an official storm warning: a storm is on the way across the North Sea and is also blowing through northern Germany.","Tempestas fluctuat: ""Joshua"" procellam affert - Albis in forum piscem redundat. Plus quam 70 tempestas operationes ferries cassavit et procellam officialem observavit: tempestas in via trans mare septentrionale est et etiam per Germaniam septentrionalem flavit.",2025-10-23 18:43:44+00:00
1c9df6852fba145254661b355215522f,2025-10-25T10:06:55Z,'Sturmflut Nordsee',www.zeit.de,de,1.0,Herbstwetter: Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden,Hier finden Sie Informationen zu dem Thema „Herbstwetter“. Lesen Sie jetzt „Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden“.,https://www.zeit.de/news/2025-10/25/weitere-sturmflut-an-elbe-erwartet-bislang-kaum-schaeden,https://img.zeit.de/news/2025-10/25/weitere-sturmflut-an-elbe-erwartet-bislang-kaum-schaeden-image-group/wide__1300x731,,An der Nordsee in Schleswig-Holstein und im Elbegebiet wird am Sonntag erneut eine Sturmflut erwartet. Das Bundesamt für Seeschifffahrt und Hydrographie teilte mit: «Nach derzeitigem Stand besteht am… [+1581 chars],,Herbstwetter: Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden. Hier finden Sie Informationen zu dem Thema „Herbstwetter“. Lesen Sie jetzt „Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden“.,Autumn weather: Further storm surge expected on the Elbe – hardly any damage so far. Here you will find information on the topic of “autumn weather”. Now read “Further storm surge expected on the Elbe – hardly any damage so far”.,"Tempestas autumnalis: Praeterea tempestas aestus in Albis expectatur - vix ullum damnum hactenus. Hic informationes invenies in argumento ""tempestatis autumni"". Nunc legitur ""Praeterea tempestas impetus in Albis expectatus est - vix ullum damnum tam longe"".",2025-10-23 18:43:44+00:00
a7b4cc0c39594ed7a2b28397fd816a29,2025-10-25T10:06:55Z,'Sturmflut',www.stern.de,de,1.0,Herbstwetter: Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden,Das Wetter im Norden bleibt am Wochenende windig bis stürmisch. An der Nordseeküste und im Elbegebiet könnten die Fluten am Sonntag wieder stärker werden.,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/herbstwetter--weitere-sturmflut-an-elbe-erwartet---bislang-kaum-schaeden-36161394.html,https://image.stern.de/36161396/t/Zl/v1/w1440/r1.7778/-/25--ubnnt23mxtv6axs2048jpeg---d3828fc8aa1672df.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das Wetter im Norden bleibt am Wochenende windig bis stürmisch. An der Nordseeküste und im Elbegebiet könnten die Fluten am Sonntag wieder stärke… [+1751 chars]",,Herbstwetter: Weitere Sturmflut an Elbe erwartet – bislang kaum Schäden. Das Wetter im Norden bleibt am Wochenende windig bis stürmisch. An der Nordseeküste und im Elbegebiet könnten die Fluten am Sonntag wieder stärker werden.,Autumn weather: Further storm surge expected on the Elbe – hardly any damage so far. The weather in the north will remain windy to stormy over the weekend. The floods could get stronger again on Sunday on the North Sea coast and in the Elbe area.,Tempestas autumnalis: Praeterea tempestas aestus in Albis expectatur - vix ullum damnum hactenus. Tempestas in aquilone ventosa ad procellosa super volutpat manebit. Flumina iterum plus valere potuerunt die Dominico in ora maris septentrionalis et in area Albis.,2025-10-23 18:43:44+00:00
b0b68fcd185d907fb201e2ad63f9e6f2,2025-10-26T18:51:56Z,'Sturmflut',www.zeit.de,de,1.0,Herbstwetter: Weitere Sturmflut überschwemmt den Hamburger Fischmarkt,Hier finden Sie Informationen zu dem Thema „Herbstwetter“. Lesen Sie jetzt „Weitere Sturmflut überschwemmt den Hamburger Fischmarkt“.,https://www.zeit.de/news/2025-10/26/weitere-sturmflut-ueberschwemmt-den-hamburger-fischmarkt,https://img.zeit.de/news/2025-10/26/weitere-sturmflut-ueberschwemmt-den-hamburger-fischmarkt-image-group/wide__1300x731,,"Das Tiefdruckgebiet «Joshua» hat Hamburg und der Elbemündung eine zweite Sturmflut beschert. Am Fischmarkt in St. Pauli schwappte das Wasser am Sonntagabend über die Kaikante, richtete aber keine Sch… [+796 chars]",,Herbstwetter: Weitere Sturmflut überschwemmt den Hamburger Fischmarkt. Hier finden Sie Informationen zu dem Thema „Herbstwetter“. Lesen Sie jetzt „Weitere Sturmflut überschwemmt den Hamburger Fischmarkt“.,Autumn weather: Another storm surge floods the Hamburg fish market. Here you will find information on the topic of “autumn weather”. Now read “Another storm surge floods the Hamburg fish market”.,"Autumnus tempestas: Alia tempestas impetus Hamburgum pisces mercatus inundat. Hic informationes invenies in argumento ""tempestatis autumni"". Nunc legitur ""Alia tempestas impetus Hamburgum pisces mercatus inundat"".",2025-10-23 18:43:44+00:00
7351b1dad2c38019cda0139ff4c5bb0a,2025-10-26T18:51:56Z,'Sturmflut',www.stern.de,de,1.0,Herbstwetter: Weitere Sturmflut überschwemmt den Hamburger Fischmarkt,Hamburg (lno) - Das Tiefdruckgebiet «Joshua» hat Hamburg und der Elbemündung eine zweite Sturmflut beschert. Am Fischmarkt in St. Pauli schwappte das,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/herbstwetter--weitere-sturmflut-ueberschwemmt-den-hamburger-fischmarkt-36163588.html,https://image.stern.de/36163590/t/iQ/v1/w1440/r1.7778/-/26--3vk5ogmxrjv14axs2048jpeg---8da6aa9e68c288df.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wind, Regen und Sturmfluten. Der Herbst zeigt sich in Hamburg von seiner ungemütlichen Seite.


Das Tiefdruckgebiet ""Joshua"" hat Hamburg und der E… [+905 chars]",,Herbstwetter: Weitere Sturmflut überschwemmt den Hamburger Fischmarkt. Hamburg (lno) - Das Tiefdruckgebiet «Joshua» hat Hamburg und der Elbemündung eine zweite Sturmflut beschert. Am Fischmarkt in St. Pauli schwappte das,Autumn weather: Another storm surge floods the Hamburg fish market. Hamburg (lno) - The low pressure area “Joshua” brought a second storm surge to Hamburg and the mouth of the Elbe. It spilled over at the fish market in St. Pauli,"Autumnus tempestas: Alia tempestas impetus Hamburgum pisces mercatus inundat. Hamburg (lno) - Regio humilis pressio ""Joshua"" secundo aestu ad Hamburgum et ostium Albis intulit. Effusus est apud forum piscatorium in St. Pauli",2025-10-23 18:43:44+00:00
91e29fd46fd2ed046a765fea7d40b6d9,2025-10-30T06:13:45Z,'Sturmflut',www.tagesspiegel.de,de,1.0,Zerstörerische Winde und Sturmflut drohen: Hurrikan „Melissa“ erreicht Bahamas – 1500 Menschen evakuiert,"Nach Jamaika und Kuba trifft es nun die Bahamas, der Hurrikan „Melissa“ hat sich aber deutlich abgeschwächt. Ministerpräsident Davis stellt klar: „Was auch immer geschieht, wir werden wiederaufbauen“.",https://www.tagesspiegel.de/gesellschaft/panorama/zerstorerische-winde-und-sturmflut-drohen-hurrikan-melissa-erreicht-bahamas--1500-menschen-evakuiert-14699591.html,https://www.tagesspiegel.de/images/14699600/alternates/BASE_16_9_W1400/1761804590000/hurrikan-melissa.jpeg,,"Hurrikan Melissa hat die Inselgruppe der Bahamas erreicht. Den Inseln im Atlantik südöstlich des US-Bundesstaates Florida drohen zerstörerische Winde, sintflutartige Regenfälle und eine gefährliche S… [+1780 chars]",,"Zerstörerische Winde und Sturmflut drohen: Hurrikan „Melissa“ erreicht Bahamas – 1500 Menschen evakuiert. Nach Jamaika und Kuba trifft es nun die Bahamas, der Hurrikan „Melissa“ hat sich aber deutlich abgeschwächt. Ministerpräsident Davis stellt klar: „Was auch immer geschieht, wir werden wiederaufbauen“.","Destructive winds and storm surge threaten: Hurricane “Melissa” reaches Bahamas – 1,500 people evacuated. After Jamaica and Cuba, the Bahamas is now being hit, but Hurricane Melissa has weakened significantly. Prime Minister Davis makes it clear: “Whatever happens, we will rebuild.”","Ventos perniciosos et procellae impetus minantur: Procellae ""Melissa"" ad Bahamas - 1500 homines decesserunt. Post Jamaica et Cuba, Bahamas nunc feritur, sed Melissa Hurricane significanter debilitavit. Primus minister Davis declarat: ""Quicquid acciderit, aedificemus.""",2025-10-23 18:43:44+00:00
